ds,yhat,pizza_name_id
2015-04-30,3.207317707187362,bbq_ckn_l
2015-05-01,3.393550353092924,bbq_ckn_l
2015-05-03,2.824625464059902,bbq_ckn_l
2015-05-04,3.062107731026291,bbq_ckn_l
2015-05-05,2.8645266461506322,bbq_ckn_l
2015-05-06,2.8826486627197614,bbq_ckn_l
2015-05-07,3.5061104259003395,bbq_ckn_l
2015-05-08,3.7244246506410343,bbq_ckn_l
2015-05-09,3.956736087124745,bbq_ckn_l
2015-05-10,3.1950328928972485,bbq_ckn_l
2015-05-11,3.437994763407735,bbq_ckn_l
2015-05-12,3.2354600897131824,bbq_ckn_l
2015-05-13,3.2378569484543913,bbq_ckn_l
2015-05-14,3.834778454522956,bbq_ckn_l
2015-05-15,4.015996227046817,bbq_ckn_l
2015-05-16,4.201215475501579,bbq_ckn_l
2015-05-18,3.5619873145781074,bbq_ckn_l
2015-05-19,3.2885605198705785,bbq_ckn_l
2015-05-20,3.2150157955687657,bbq_ckn_l
2015-05-21,3.7327134722527178,bbq_ckn_l
2015-05-22,3.8333235295097596,bbq_ckn_l
2015-05-23,3.9385315451478946,bbq_ckn_l
2015-05-25,3.1490882785506367,bbq_ckn_l
2015-05-26,2.8093543242411805,bbq_ckn_l
2015-05-27,2.6777868586090507,bbq_ckn_l
2015-05-28,3.147349007943004,bbq_ckn_l
2015-05-29,3.2110906924111267,bbq_ckn_l
2015-05-30,3.29181534922582,bbq_ckn_l
2015-06-01,2.4935336827822785,bbq_ckn_l
2015-06-02,2.170115685259902,bbq_ckn_l
2015-06-03,2.0685667316895304,bbq_ckn_l
2015-06-04,2.581330478274898,bbq_ckn_l
2015-06-05,2.700604926653732,bbq_ckn_l
2015-06-06,2.848028335907271,bbq_ckn_l
2015-06-08,2.2105880501683264,bbq_ckn_l
2015-06-09,1.9777012302637147,bbq_ckn_l
2015-06-10,1.9707159595765635,bbq_ckn_l
2015-06-11,2.5798955016602907,bbq_ckn_l
2015-06-12,2.7952030296594073,bbq_ckn_l
2015-06-14,2.2944666342510165,bbq_ckn_l
2015-06-15,2.5690052973198125,bbq_ckn_l
2015-06-16,2.4091440462900158,bbq_ckn_l
2015-06-17,2.464750504193956,bbq_ckn_l
2015-06-18,3.1246574963264417,bbq_ckn_l
2015-06-19,3.3776871830779127,bbq_ckn_l
2015-06-21,2.9104196341904824,bbq_ckn_l
2015-06-22,3.1800765246409974,bbq_ckn_l
2015-06-23,3.0010833007946567,bbq_ckn_l
2015-06-24,3.0238559500696116,bbq_ckn_l
2015-06-25,3.6381002316626847,bbq_ckn_l
2015-06-26,3.83381128648705,bbq_ckn_l
2015-06-27,4.031011395602929,bbq_ckn_l
2015-06-29,3.4098208191027943,bbq_ckn_l
2015-06-30,3.143361843151961,bbq_ckn_l
2015-07-01,3.076047329890091,bbq_ckn_l
2015-07-02,3.59969118484155,bbq_ckn_l
2015-07-03,3.7063750492431584,bbq_ckn_l
2015-07-04,3.8181340126736956,bbq_ckn_l
2015-07-05,2.930089029510346,bbq_ckn_l
2015-07-06,3.044209595209291,bbq_ckn_l
2015-07-07,2.713691332343391,bbq_ckn_l
2015-07-08,2.5922957822193444,bbq_ckn_l
2015-07-09,3.0728354622837193,bbq_ckn_l
2015-07-10,3.148100437010831,bbq_ckn_l
2015-07-11,3.240532304312502,bbq_ckn_l
2015-07-12,2.34535307086934,bbq_ckn_l
2015-07-13,2.464332434026609,bbq_ckn_l
2015-07-14,2.1501778562760885,bbq_ckn_l
2015-07-15,2.0558942510374294,bbq_ckn_l
2015-07-16,2.5732956633995,bbq_ckn_l
2015-07-17,2.6939643406090545,bbq_ckn_l
2015-07-18,2.8389620909971,bbq_ckn_l
2015-07-19,2.0020002813536917,bbq_ckn_l
2015-07-20,2.1832507802197036,bbq_ckn_l
2015-07-21,1.933780972900632,bbq_ckn_l
2015-07-22,1.9049583910794792,bbq_ckn_l
2015-07-23,2.487006088012807,bbq_ckn_l
2015-07-24,2.6700029591319256,bbq_ckn_l
2015-07-25,2.873632802088365,bbq_ckn_l
2015-07-26,2.09038748421035,bbq_ckn_l
2015-07-27,2.319405689846576,bbq_ckn_l
2015-07-28,2.110929708425539,bbq_ckn_l
2015-07-29,2.1157253272583185,bbq_ckn_l
2015-07-30,2.723645678639065,bbq_ckn_l
2015-07-31,2.924633161272529,bbq_ckn_l
2015-08-01,3.1384633525243673,bbq_ckn_l
2015-08-02,2.357936595061881,bbq_ckn_l
2015-08-03,2.5826992289582167,bbq_ckn_l
2015-08-04,2.363677591892991,bbq_ckn_l
2015-08-05,2.352470656213551,bbq_ckn_l
2015-08-06,2.939883072120566,bbq_ckn_l
2015-08-07,3.116893743567111,bbq_ckn_l
2015-08-08,3.304364914843351,bbq_ckn_l
2015-08-10,2.6931229470015645,bbq_ckn_l
2015-08-11,2.447094047737094,bbq_ckn_l
2015-08-12,2.4106577581330413,bbq_ckn_l
2015-08-14,3.1331749648484593,bbq_ckn_l
2015-08-15,3.305232480523065,bbq_ckn_l
2015-08-16,2.4859262630604517,bbq_ckn_l
2015-08-17,2.6762117590398047,bbq_ckn_l
2015-08-18,2.428102566478265,bbq_ckn_l
2015-08-19,2.394037243835686,bbq_ckn_l
2015-08-20,2.9653952824402716,bbq_ckn_l
2015-08-22,3.319117061457913,bbq_ckn_l
2015-08-23,2.516043986897322,bbq_ckn_l
2015-08-24,2.7244917143420797,bbq_ckn_l
2015-08-25,2.4957230161084896,bbq_ckn_l
2015-08-26,2.481404721060846,bbq_ckn_l
2015-08-28,3.258513105506709,bbq_ckn_l
2015-08-29,3.460710074568616,bbq_ckn_l
2015-08-30,2.6718221059944485,bbq_ckn_l
2015-08-31,2.8916123889003242,bbq_ckn_l
2015-09-01,2.6709697628338436,bbq_ckn_l
2015-09-02,2.6613143606889564,bbq_ckn_l
2015-09-03,3.2531478084766277,bbq_ckn_l
2015-09-04,3.43704234075287,bbq_ckn_l
2015-09-05,3.63337295506008,bbq_ckn_l
2015-09-08,2.808975006933628,bbq_ckn_l
2015-09-09,2.783688281166919,bbq_ckn_l
2015-09-10,3.358835763955599,bbq_ckn_l
2015-09-11,3.5256423374110577,bbq_ckn_l
2015-09-12,3.70514288159505,bbq_ckn_l
2015-09-13,2.891338533581269,bbq_ckn_l
2015-09-14,3.0849846484078656,bbq_ckn_l
2015-09-15,2.8379945138887512,bbq_ckn_l
2015-09-16,2.8028055276380908,bbq_ckn_l
2015-09-17,3.3708903330795943,bbq_ckn_l
2015-09-18,3.5337086349961284,bbq_ckn_l
2015-09-19,3.712405116250295,bbq_ckn_l
2015-09-20,2.9009605048332805,bbq_ckn_l
2015-09-21,3.0999789461406526,bbq_ckn_l
2015-09-22,2.861095773382848,bbq_ckn_l
2015-09-23,2.836352269987859,bbq_ckn_l
2015-09-26,3.7858822031320676,bbq_ckn_l
2015-09-27,2.9884396773480124,bbq_ckn_l
2015-09-28,3.2006184128997854,bbq_ckn_l
2015-09-29,2.9733324399669843,bbq_ckn_l
2015-09-30,2.957932188114119,bbq_ckn_l
2015-10-01,3.5447538526647686,bbq_ckn_l
2015-10-02,3.724111832376503,bbq_ckn_l
2015-10-04,3.1134756109728956,bbq_ckn_l
2015-10-06,3.07478156856693,bbq_ckn_l
2015-10-08,3.6052248015340504,bbq_ckn_l
2015-10-09,3.758291619204019,bbq_ckn_l
2015-10-10,3.920732741423766,bbq_ckn_l
2015-10-11,3.0861576359706473,bbq_ckn_l
2015-10-13,2.9790481828540596,bbq_ckn_l
2015-10-14,2.9106109574255017,bbq_ckn_l
2015-10-15,3.441256574259708,bbq_ckn_l
2015-10-17,3.696346393382171,bbq_ckn_l
2015-10-18,2.8367982513832155,bbq_ckn_l
2015-10-20,2.694201880505276,bbq_ckn_l
2015-10-22,3.1441390127280964,bbq_ckn_l
2015-10-23,3.2690238010284123,bbq_ckn_l
2015-10-25,2.569629636461559,bbq_ckn_l
2015-10-28,2.4332348806515047,bbq_ckn_l
2015-10-29,2.998187862157775,bbq_ckn_l
2015-10-30,3.1636199581479207,bbq_ckn_l
2015-10-31,3.350064889852869,bbq_ckn_l
2015-11-01,2.550780042158007,bbq_ckn_l
2015-11-02,2.765558896041947,bbq_ckn_l
2015-11-04,2.5407420351076277,bbq_ckn_l
2015-11-05,3.14235481924689,bbq_ckn_l
2015-11-06,3.3399997620107995,bbq_ckn_l
2015-11-07,3.5533446105648725,bbq_ckn_l
2015-11-08,2.7749294820502985,bbq_ckn_l
2015-11-09,3.004001956483083,bbq_ckn_l
2015-11-10,2.7909700485207476,bbq_ckn_l
2015-11-11,2.7868181869903825,bbq_ckn_l
2015-11-12,3.3816670839309513,bbq_ckn_l
2015-11-13,3.565771614073028,bbq_ckn_l
2015-11-14,3.7592605934216374,bbq_ckn_l
2015-11-15,2.9553240885429863,bbq_ckn_l
2015-11-16,3.154030156681665,bbq_ckn_l
2015-11-17,2.9067540571567094,bbq_ckn_l
2015-11-18,2.865565715166349,bbq_ckn_l
2015-11-19,3.4217571236307647,bbq_ckn_l
2015-11-20,3.5668047370241953,bbq_ckn_l
2015-11-22,2.8819572212312465,bbq_ckn_l
2015-11-23,3.0476744291230107,bbq_ckn_l
2015-11-24,2.7716437577084494,bbq_ckn_l
2015-11-25,2.7068459170844905,bbq_ckn_l
2015-11-26,3.2453189100904924,bbq_ckn_l
2015-11-27,3.379094548078966,bbq_ckn_l
2015-11-28,3.5298803162978594,bbq_ckn_l
2015-11-29,2.6921940222202245,bbq_ckn_l
2015-11-30,2.867134795145825,bbq_ckn_l
2015-12-01,2.6067749609483277,bbq_ckn_l
2015-12-02,2.5635198251734153,bbq_ckn_l
2015-12-03,3.128618030882773,bbq_ckn_l
2015-12-04,3.2931182222187463,bbq_ckn_l
2015-12-05,3.477577287392527,bbq_ckn_l
2015-12-06,2.6752269285702908,bbq_ckn_l
2015-12-08,2.6598690100755498,bbq_ckn_l
2015-12-09,2.648436052598194,bbq_ckn_l
2015-12-10,3.2413000123928075,bbq_ckn_l
2015-12-11,3.428151104284253,bbq_ckn_l
2015-12-12,3.628303365064868,bbq_ckn_l
2015-12-13,2.833901692400948,bbq_ckn_l
2015-12-14,3.0437661913471596,bbq_ckn_l
2015-12-15,2.8078562189295244,bbq_ckn_l
2015-12-16,2.7766990308655304,bbq_ckn_l
2015-12-17,3.3399636339431336,bbq_ckn_l
2015-12-18,3.487473639168506,bbq_ckn_l
2015-12-19,3.638962637947683,bbq_ckn_l
2015-12-20,2.7872773346315953,bbq_ckn_l
2015-12-21,2.9322099149144947,bbq_ckn_l
2015-12-22,2.624942258085186,bbq_ckn_l
2015-12-23,2.5174473410002633,bbq_ckn_l
2015-12-24,3.001029096915416,bbq_ckn_l
2015-12-26,3.1378686119960983,bbq_ckn_l
2015-12-27,2.2075404701796697,bbq_ckn_l
2015-12-29,1.9024934859608753,bbq_ckn_l
2015-12-30,1.734639583488872,bbq_ckn_l
2015-12-31,2.167454587106694,bbq_ckn_l
2016-01-01,2.194011669388618,bbq_ckn_l
2016-01-02,2.2371632804935357,bbq_ckn_l
2016-01-03,1.2926598765206518,bbq_ckn_l
2016-01-04,1.3629022909977397,bbq_ckn_l
2016-01-05,1.0013126012676015,bbq_ckn_l
2016-01-06,0.8616709179985438,bbq_ckn_l
2016-01-07,1.3366012183531049,bbq_ckn_l
2015-01-01,3.0501764181170525,bbq_ckn_m
2015-01-02,3.10348590419969,bbq_ckn_m
2015-01-03,2.8138684639002096,bbq_ckn_m
2015-01-04,2.8776647605993717,bbq_ckn_m
2015-01-05,2.9795839315047306,bbq_ckn_m
2015-01-06,2.427848381410787,bbq_ckn_m
2015-01-07,2.664926508399829,bbq_ckn_m
2015-01-08,2.809952378562357,bbq_ckn_m
2015-01-10,2.526335127572308,bbq_ckn_m
2015-01-11,2.578608577138878,bbq_ckn_m
2015-01-12,2.677903030598294,bbq_ckn_m
2015-01-13,2.1327248117629725,bbq_ckn_m
2015-01-14,2.385552142104506,bbq_ckn_m
2015-01-15,2.5552513272350574,bbq_ckn_m
2015-01-16,2.6141824025382094,bbq_ckn_m
2015-01-17,2.345329156558984,bbq_ckn_m
2015-01-18,2.444781119474519,bbq_ckn_m
2015-01-19,2.596539183576559,bbq_ckn_m
2015-01-20,2.1076754392671067,bbq_ckn_m
2015-01-21,2.4190939460841836,bbq_ckn_m
2015-01-22,2.6479907831747234,bbq_ckn_m
2015-01-23,2.7650068501675333,bbq_ckn_m
2015-01-24,2.55140702358418,bbq_ckn_m
2015-01-25,2.7016118761339407,bbq_ckn_m
2015-01-26,2.898052213547815,bbq_ckn_m
2015-01-27,2.446375611371015,bbq_ckn_m
2015-01-28,2.786250318274231,bbq_ckn_m
2015-01-29,3.0338636058367063,bbq_ckn_m
2015-01-30,3.159106895911288,bbq_ckn_m
2015-01-31,2.9427802889164765,bbq_ckn_m
2015-02-01,3.0791419053278593,bbq_ckn_m
2015-02-02,3.25077171236385,bbq_ckn_m
2015-02-03,2.7637786636843003,bbq_ckn_m
2015-02-04,3.058590319253581,bbq_ckn_m
2015-02-05,3.2524525973606653,bbq_ckn_m
2015-02-06,3.3165714945111304,bbq_ckn_m
2015-02-07,3.0332908879489073,bbq_ckn_m
2015-02-08,3.098602233047818,bbq_ckn_m
2015-02-09,3.1969629522560292,bbq_ckn_m
2015-02-10,2.6364535526131547,bbq_ckn_m
2015-02-11,2.8595200754774335,bbq_ckn_m
2015-02-12,2.985400544736417,bbq_ckn_m
2015-02-13,2.9872296393812237,bbq_ckn_m
2015-02-14,2.6491563663499433,bbq_ckn_m
2015-02-15,2.668802498260097,bbq_ckn_m
2015-02-16,2.732033935787904,bbq_ckn_m
2015-02-17,2.148076377542901,bbq_ckn_m
2015-02-18,2.3602231032641563,bbq_ckn_m
2015-02-19,2.488234560961864,bbq_ckn_m
2015-02-20,2.505424800253863,bbq_ckn_m
2015-02-21,2.1957701121438467,bbq_ckn_m
2015-02-22,2.256367973931654,bbq_ckn_m
2015-02-23,2.372218532120022,bbq_ckn_m
2015-02-24,1.8513598139606355,bbq_ckn_m
2015-02-25,2.1356040194788615,bbq_ckn_m
2015-02-26,2.3429738813506287,bbq_ckn_m
2015-02-27,2.4448331945530812,bbq_ckn_m
2015-02-28,2.223045732350382,bbq_ckn_m
2015-03-02,2.5758958409634687,bbq_ckn_m
2015-03-03,2.139046767727087,bbq_ckn_m
2015-03-04,2.501569984044311,bbq_ckn_m
2015-03-05,2.7794351910812267,bbq_ckn_m
2015-03-06,2.942140411606461,bbq_ckn_m
2015-03-07,2.769922252784602,bbq_ckn_m
2015-03-08,2.956315275718009,bbq_ckn_m
2015-03-09,3.183029966401038,bbq_ckn_m
2015-03-10,2.7551778507099614,bbq_ckn_m
2015-03-11,3.1120886176637512,bbq_ckn_m
2015-03-13,3.4983244436585172,bbq_ckn_m
2015-03-14,3.2786895078170417,bbq_ckn_m
2015-03-15,3.405636993946594,bbq_ckn_m
2015-03-16,3.5623913490991166,bbq_ckn_m
2015-03-17,3.055862298771213,bbq_ckn_m
2015-03-18,3.327415681392904,bbq_ckn_m
2015-03-19,3.4953264104663204,bbq_ckn_m
2015-03-20,3.5319071045478365,bbq_ckn_m
2015-03-21,3.220646531406239,bbq_ckn_m
2015-03-23,3.3315989262113894,bbq_ckn_m
2015-03-24,2.74852398672723,bbq_ckn_m
2015-03-25,2.9528670847806193,bbq_ckn_m
2015-03-26,3.0647040120508424,bbq_ckn_m
2015-03-27,3.057859441786694,bbq_ckn_m
2015-03-28,2.7170041943046863,bbq_ckn_m
2015-03-30,2.8131516743886795,bbq_ckn_m
2015-03-31,2.245336394030191,bbq_ckn_m
2015-04-01,2.479694612242962,bbq_ckn_m
2015-04-02,2.6355456374592463,bbq_ckn_m
2015-04-03,2.685584677233057,bbq_ckn_m
2015-04-04,2.413009011860489,bbq_ckn_m
2015-04-05,2.5139990761978668,bbq_ckn_m
2015-04-06,2.6725260366705763,bbq_ckn_m
2015-04-07,2.195516299507718,bbq_ckn_m
2015-04-08,2.5236194579277234,bbq_ckn_m
2015-04-09,2.773677754900612,bbq_ckn_m
2015-04-10,2.9158902179277733,bbq_ckn_m
2015-04-11,2.731004720104055,bbq_ckn_m
2015-04-12,2.912863797685039,bbq_ckn_m
2015-04-13,3.1432740898369187,bbq_ckn_m
2015-04-14,2.727228186225528,bbq_ckn_m
2015-04-15,3.1037238654193753,bbq_ckn_m
2015-04-16,3.38827743494756,bbq_ckn_m
2015-04-17,3.550123163540815,bbq_ckn_m
2015-04-18,3.3694311236285843,bbq_ckn_m
2015-04-19,3.5398685930358855,bbq_ckn_m
2015-04-20,3.743474471870894,bbq_ckn_m
2015-04-21,3.285875376999071,bbq_ckn_m
2015-04-22,3.6070885559147694,bbq_ckn_m
2015-04-23,3.8240087742698727,bbq_ckn_m
2015-04-24,3.907571878233016,bbq_ckn_m
2015-04-25,3.639928311209413,bbq_ckn_m
2015-04-26,3.716952916486467,bbq_ckn_m
2015-04-27,3.8230618563916083,bbq_ckn_m
2015-04-28,3.2663668377951467,bbq_ckn_m
2015-04-29,3.48941342523963,bbq_ckn_m
2015-04-30,3.6116023030803754,bbq_ckn_m
2015-05-01,3.6062879174204316,bbq_ckn_m
2015-05-02,3.2578894811032293,bbq_ckn_m
2015-05-03,3.2643423091218944,bbq_ckn_m
2015-05-04,3.311861836149242,bbq_ckn_m
2015-05-05,2.710051874327406,bbq_ckn_m
2015-05-06,2.902605071764363,bbq_ckn_m
2015-05-07,3.009695392415569,bbq_ckn_m
2015-05-08,3.0050577633586233,bbq_ckn_m
2015-05-09,2.6730903260115975,bbq_ckn_m
2015-05-10,2.7113074392868812,bbq_ckn_m
2015-05-11,2.8051156912827477,bbq_ckn_m
2015-05-12,2.262944110895965,bbq_ckn_m
2015-05-13,2.5269759127693607,bbq_ckn_m
2015-05-14,2.715580727729739,bbq_ckn_m
2015-05-15,2.8004413783050506,bbq_ckn_m
2015-05-16,2.5637093645248,bbq_ckn_m
2015-05-17,2.7005157829114466,bbq_ckn_m
2015-05-18,2.893808399336959,bbq_ckn_m
2015-05-19,2.4495444596998146,bbq_ckn_m
2015-05-20,2.8074849369635446,bbq_ckn_m
2015-05-21,3.0836875477387076,bbq_ckn_m
2015-05-22,3.2476910386215976,bbq_ckn_m
2015-05-24,3.2732597313192358,bbq_ckn_m
2015-05-25,3.5098983585525185,bbq_ckn_m
2015-05-26,3.0945854500543377,bbq_ckn_m
2015-05-27,3.46643148703445,bbq_ckn_m
2015-05-28,3.74121740412808,bbq_ckn_m
2015-05-29,3.8885823382116875,bbq_ckn_m
2015-05-30,3.6892257532273423,bbq_ckn_m
2015-05-31,3.837449609573501,bbq_ckn_m
2015-06-01,4.016010654736899,bbq_ckn_m
2015-06-02,3.5313122001297295,bbq_ckn_m
2015-06-03,3.8241812888179636,bbq_ckn_m
2015-06-04,4.01232920828898,bbq_ckn_m
2015-06-05,4.067488862846529,bbq_ckn_m
2015-06-06,3.77256308579139,bbq_ckn_m
2015-06-07,3.824110989581521,bbq_ckn_m
2015-06-08,3.907143891858089,bbq_ckn_m
2015-06-09,3.330261635277714,bbq_ckn_m
2015-06-10,3.5363766126454417,bbq_ckn_m
2015-06-11,3.645124775370922,bbq_ckn_m
2015-06-12,3.6299583470201005,bbq_ckn_m
2015-06-13,3.2752553823188717,bbq_ckn_m
2015-06-14,3.2787741577621627,bbq_ckn_m
2015-06-15,3.3264246261317534,bbq_ckn_m
2015-06-17,2.9248337197804517,bbq_ckn_m
2015-06-19,3.04093763590714,bbq_ckn_m
2015-06-20,2.7163531933244065,bbq_ckn_m
2015-06-22,2.860677536779654,bbq_ckn_m
2015-06-23,2.3220364443046853,bbq_ckn_m
2015-06-24,2.5870117682127813,bbq_ckn_m
2015-06-25,2.7734379362848385,bbq_ckn_m
2015-06-26,2.852562532229097,bbq_ckn_m
2015-06-27,2.6062178536457594,bbq_ckn_m
2015-06-28,2.7293442561590804,bbq_ckn_m
2015-06-29,2.904835597812224,bbq_ckn_m
2015-06-30,2.4387360848764,bbq_ckn_m
2015-07-01,2.7710340682774532,bbq_ckn_m
2015-07-03,3.150111929158742,bbq_ckn_m
2015-07-04,2.9477492387816544,bbq_ckn_m
2015-07-06,3.304937473613285,bbq_ckn_m
2015-07-07,2.8526295711297194,bbq_ckn_m
2015-07-08,3.1882723114468763,bbq_ckn_m
2015-07-09,3.428498837997444,bbq_ckn_m
2015-07-10,3.5437747277129104,bbq_ckn_m
2015-07-11,3.3155738902722063,bbq_ckn_m
2015-07-12,3.4388957000674623,bbq_ckn_m
2015-07-13,3.5970942052573163,bbq_ckn_m
2015-07-15,3.379927764631719,bbq_ckn_m
2015-07-16,3.563628593099071,bbq_ckn_m
2015-07-17,3.6199133610285186,bbq_ckn_m
2015-07-18,3.3315492242984446,bbq_ckn_m
2015-07-19,3.3947959074650336,bbq_ckn_m
2015-07-20,3.4942068994446815,bbq_ckn_m
2015-07-21,2.9377757684056176,bbq_ckn_m
2015-07-22,3.167674668483133,bbq_ckn_m
2015-07-23,3.3026839457046053,bbq_ckn_m
2015-07-24,3.3153070726615983,bbq_ckn_m
2015-07-25,2.9889054517498685,bbq_ckn_m
2015-07-27,3.0939736697342854,bbq_ckn_m
2015-07-28,2.5184173447002856,bbq_ckn_m
2015-07-29,2.735679278910973,bbq_ckn_m
2015-07-30,2.8644031416674522,bbq_ckn_m
2015-07-31,2.876836458617506,bbq_ckn_m
2015-08-01,2.5559807546237847,bbq_ckn_m
2015-08-02,2.598090491273611,bbq_ckn_m
2015-08-03,2.687491666655762,bbq_ckn_m
2015-08-05,2.372434661821448,bbq_ckn_m
2015-08-06,2.5275761091803477,bbq_ckn_m
2015-08-07,2.568810256704396,bbq_ckn_m
2015-08-08,2.2785435742780633,bbq_ckn_m
2015-08-09,2.352464868894021,bbq_ckn_m
2015-08-10,2.474374566260303,bbq_ckn_m
2015-08-11,1.951361190081038,bbq_ckn_m
2015-08-12,2.2245711281151417,bbq_ckn_m
